# Time-averaged data for fix FEPout
# TimeStep v_param v_deltacdm v_tinst v_pinst v_vinst v_pe c_FEPdb[1] c_FEPdf[1]
35257000 1 0.01 318.381 138.898 16596.4 14.1352 -0.0390411 0.0394335
35258000 1 0.01 325.182 136.063 16596.4 15.8871 -0.0379445 0.0383259
35259000 1 0.01 305.236 275.075 16596.4 14.7881 -0.0388673 0.0392579
35260000 1 0.01 180.218 -135.918 16596.4 12.5579 -0.0378034 0.0381833
35261000 1 0.01 306.86 -121.769 16596.4 17.2741 -0.0391489 0.0395423
35262000 1 0.01 169.143 -260.437 16596.4 14.2603 -0.0374469 0.0378233
35263000 1 0.01 344.923 204.845 16596.4 12.2168 -0.0391263 0.0395195
35264000 1 0.01 437.903 240.387 16596.4 17.4098 -0.0380754 0.038458
35265000 1 0.01 243.963 107.158 16596.4 17.2403 -0.0377927 0.0381725
35266000 1 0.01 221.306 45.4335 16596.4 13.9435 -0.0386505 0.0390389
35267000 1 0.01 217.956 -254.49 16596.4 17.865 -0.0383829 0.0387687
35268000 1 0.01 249.999 -268.638 16596.4 19.0118 -0.0380497 0.0384321
35269000 1 0.01 243.467 85.1586 16596.4 15.2206 -0.0387548 0.0391443
35270000 1 0.01 257.026 142.347 16596.4 18.5036 -0.0376228 0.0380009
35271000 1 0.01 435.439 287.596 16596.4 14.2572 -0.0388041 0.0391941
35272000 1 0.01 291.751 -157.886 16596.4 17.8153 -0.0379112 0.0382922
35273000 1 0.01 210.79 -104.991 16596.4 15.3996 -0.0389439 0.0393353
35274000 1 0.01 258.779 -261.791 16596.4 18.9796 -0.0381908 0.0385746
35275000 1 0.01 285.203 2.86811 16596.4 16.7855 -0.0383108 0.0386959
35276000 1 0.01 195.243 327.981 16596.4 14.8361 -0.0393761 0.0397718
35277000 1 0.01 351.667 60.1653 16596.4 16.5916 -0.0373331 0.0377083
35278000 1 0.01 414.592 129.892 16596.4 16.5924 -0.0391746 0.0395683
35279000 1 0.01 326.58 -137.499 16596.4 13.1285 -0.0384982 0.0388851
35280000 1 0.01 328.051 -237.875 16596.4 14.766 -0.0380184 0.0384005
35281000 1 0.01 330.093 -75.371 16596.4 15.0877 -0.0382035 0.0385874
35282000 1 0.01 246.611 217.592 16596.4 14.6166 -0.038361 0.0387466
35283000 1 0.01 330.658 257.594 16596.4 15.4759 -0.0382899 0.0386748
35284000 1 0.01 413.713 89.4206 16596.4 16.5953 -0.0383055 0.0386905
35285000 1 0.01 340.843 -142.191 16596.4 11.9812 -0.0379585 0.03834
35286000 1 0.01 239.151 -215.859 16596.4 12.5155 -0.0381727 0.0385564
35287000 1 0.01 349.572 -63.8232 16596.4 14.8676 -0.0384611 0.0388476
35288000 1 0.01 207.542 49.4704 16596.4 12.4214 -0.0379717 0.0383533
35289000 1 0.01 227.422 255.52 16596.4 15.9101 -0.0385818 0.0389696
35290000 1 0.01 325.256 166.985 16596.4 22.1132 -0.0389749 0.0393666
35291000 1 0.01 385.134 -136.523 16596.4 14.5568 -0.037848 0.0382284
35292000 1 0.01 305.48 -220.931 16596.4 15.0212 -0.0382731 0.0386578
35293000 1 0.01 332.265 -153.335 16596.4 15.7337 -0.0387112 0.0391003
35294000 1 0.01 447.306 57.5327 16596.4 17.4409 -0.0379947 0.0383766
35295000 1 0.01 239.977 323.102 16596.4 17.03 -0.0388404 0.0392307
35296000 1 0.01 273.824 35.1402 16596.4 12.2129 -0.0377367 0.0381159
35297000 1 0.01 327.54 -32.4423 16596.4 14.1079 -0.0386877 0.0390765
35298000 1 0.01 473.116 -301.17 16596.4 16.3392 -0.0382034 0.0385874
35299000 1 0.01 453.159 -129.987 16596.4 14.3022 -0.0382377 0.038622
35300000 1 0.01 192.624 76.2978 16596.4 14.9155 -0.0383981 0.038784
35301000 1 0.01 249.812 193.374 16596.4 16.812 -0.0381447 0.038528
35302000 1 0.01 358.767 206.071 16596.4 15.751 -0.0384416 0.0388279
35303000 1 0.01 261.717 -260.925 16596.4 15.3595 -0.0373886 0.0377644
35304000 1 0.01 281.766 -52.2089 16596.4 14.4899 -0.0395393 0.0399367
35305000 1 0.01 290.697 -263.357 16596.4 17.2795 -0.0373159 0.0376909
35306000 1 0.01 291.111 234.562 16596.4 13.0193 -0.0392677 0.0396623
35307000 1 0.01 306.897 143.009 16596.4 16.9181 -0.0377554 0.0381349
35308000 1 0.01 399.426 130.316 16596.4 12.5633 -0.0389554 0.0393469
35309000 1 0.01 313.8 -124.255 16596.4 14.1022 -0.0386699 0.0390586
35310000 1 0.01 226.419 -296.895 16596.4 16.1016 -0.0378262 0.0382064
35311000 1 0.01 368.008 8.61077 16596.4 15.7512 -0.0385307 0.0389179
35312000 1 0.01 219.048 253.253 16596.4 17.2558 -0.0386829 0.0390716
35313000 1 0.01 335.067 75.1556 16596.4 17.1805 -0.0376641 0.0380427
35314000 1 0.01 195.267 -0.957922 16596.4 16.7582 -0.0391712 0.0395649
35315000 1 0.01 207.645 -325.51 16596.4 19.4212 -0.0378422 0.0382225
35316000 1 0.01 377.351 -75.3825 16596.4 15.3883 -0.0386107 0.0389988
35317000 1 0.01 193.144 95.4799 16596.4 14.7201 -0.0383441 0.0387295
35318000 1 0.01 300.152 162.389 16596.4 18.6023 -0.0379481 0.0383295
35319000 1 0.01 266.534 251.845 16596.4 17.8707 -0.0392954 0.0396903
35320000 1 0.01 242.69 -171.484 16596.4 14.1835 -0.0377733 0.0381529
35321000 1 0.01 389.702 -250.107 16596.4 15.3178 -0.0384017 0.0387877
35322000 1 0.01 462.697 -36.7656 16596.4 15.8419 -0.0383503 0.0387357
35323000 1 0.01 321.716 140.171 16596.4 13.3594 -0.0382257 0.0386098
35324000 1 0.01 222.9 220.097 16596.4 14.5945 -0.0386571 0.0390456
35325000 1 0.01 300.637 51.2404 16596.4 18.924 -0.03845 0.0388364
35326000 1 0.01 238.323 -141.87 16596.4 12.7703 -0.038146 0.0385294
